ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
,simple,, Dây ?àn Guitar Acoustic D&#x27;Addario EJ13 ,1,,visible,," <strong>Dây ?àn Guitar Acoustic - D&#39;Addario EJ13 là dòng s?n ph?m dây ??ng (Bronze) c?a hãng D&#39;Addario (M?), kích c? 11-52, lo?i Customer Light <em>(?? c?ng c?a các dây không gi?ng nhau, hai dây cao có ?? c?ng th?p h?n hai dây gi?a v?i m?c ?ích v?a t?o ???c ch?t âm sâu cho ti?ng ?àn v?a giúp ng??i ch?i d? dàng bend note)</em></strong>    Dây ??ng (Bronze Acoustic Guitar Strings) còn ???c g?i là dây 80/20 v?i ý ngh?a t? l? ??ng chi?m 80% thành ph?n c?u t?o t?ng s?i dây (20% còn l?i là k?m ho?c thi?c), ?ây chính là m?u dây kim lo?i ??u tiên thi?t k? dành cho ?àn guitar<strong> </strong>acoustic. Vào nh?ng n?m 1930, John D&#39;Addario Sr. và John D&#39;Angelico l?a ch?n dây ??ng cho m?t k? ho?ch phát tri?n th??ng hi?u D&#39;Addario quy mô và b?n v?ng, chúng ngay l?p t?c tr? nên ph? bi?n, ???c ghi nh?n là có ch?t âm sâu & rõ ti?ng, ngoài ra chúng còn nh?n ???c nhi?u tình c?m t? nh?ng ng??i ch?i yêu thích các thi?t k? truy?n th?ng v?i b? dày l?ch s? lâu dài.    Dây ??ng c?a D&#39;Addario là m?u dây ?àn guitar luôn có lõi dây làm b?ng thép pha carbon, hình l?c giác, ch? tác b?ng công ngh? hi?n ??i, ?? b?n cao, bao bì thân thi?n v?i môi tr??ng. M?t ?i?u l?u ý: dây guitar c?a hãng này ch? s?n xu?t t?i M? <em>(Made in USA)</em>    <u><strong>V? D&#39;Addario</strong></u>    D&#39;Addario là nhà s?n xu?t dây nh?c c?, ch? y?u là dây guitar, hi?n có tr? s? chính t?i Farmingdale, Long Island, New York (M?). Kh?i nghi?p là m?t công ty gia ?ình có ngu?n g?c t?i th? tr?n Salle, Pescara, Italia. N?m 1905 hai thành viên trong gia ?ình D&#39;Addario là Rocco và Carmine di c? sang M? v?i n? l?c phát tri?n th? tr??ng t?i qu?c gia này, sau vài bi?n c? l?ch s? Rocco tr? v? Ý còn Carmine (ng??i sau này g?i là Charles) v?n ti?p t?c ? l?i M? xây d?ng th??ng hi?u D&#39;Addario. N?m 1974 J. D&#39;Addario & Company ???c thành l?p, ngày càng hoàn thi?n và l?n m?nh nh? hi?n nay.    D&#39;Addario là m?t t?p ?oàn l?n & danh ti?ng, h? không ch? s?n xu?t dây nh?c c? mang th??ng hi?u c?a mình mà còn là nhà s?n xu?t ph? ki?n Guitar<strong> </strong>cho nhi?u t?p ?oàn nh?c c? khác, nh? Planet Waves (chuyên cáp guitar, máy lên dây, dây ?eo guitar, picks và các ph? ki?n khác), Evans Drumheads (chuyên m?t tr?ng)...  ",,,taxable,,1,,,,,,,,,,154.000 ?,250.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/-Day-dan-G.jpg,,,,,,,,,
,simple,,Dây ?àn guitar acoustic Alice AW432,1,,visible,,"<div style=\""margin: 0px 0px 10px; padding: 0px; color: rgb(64, 64, 64); font-family: Helvetica, Arial, sans-serif; font-size: 12px; line-height: 14.4px;\"">- B? g?m 6 dây ?àn</div>- Alice là m?t trong nh?ng hãng s?n xu?t ph? ki?n hàng ??u, v?i s? ki?m tra v? ch?t l??ng nghiêm ng?t trong quá trình s?n xu?t,  Alice AW432 là lo?i dây ?àn có ?? d?o dai, s?c b?n cao<div><br /><div style=\""margin: 0px 0px 10px; padding: 0px; color: rgb(64, 64, 64); font-family: Helvetica, Arial, sans-serif; font-size: 12px; line-height: 14.4px;\"">- Cho ti?ng sáng & vang</div><div style=\""margin: 0px 0px 10px; padding: 0px; color: rgb(64, 64, 64); font-family: Helvetica, Arial, sans-serif; font-size: 12px; line-height: 14.4px;\"">- C?: 11.</div></div>",,,taxable,,1,,,,,,,,,,99.000 ?,200.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-dan-gu.jpg,,,,,,,,,
,simple,,Bô? D?u lau ?àn Guitar cao câ?p Alice A039POS + kh?n + tay quay lên dây + pick (phi?m ga?y),1,,visible,,"<ul> \t<li>?ây la? do?ng sa?n phâ?m dâ?u lau cao câ?p ????c ca?c tay guitar tri?nh diê?n tin du?ng vi? châ?t l???ng va? ?ô? bo?ng lâu da?i cu?a no?.</li> \t<li>Dâ?u bo?ng giu?p vê? sinh, ?a?nh bo?ng toa?n bô? ca?c bô? phâ?n trên thân ?a?n Guitar nh? thân, câ?n, dây, kho?a... va? ca?c loa?i nha?c cu? kha?c nh? Ukulele, Mandolin, Violin, Piano...</li> \t<li>Bô? du?ng cu? ke?m theo kh?n lau va? tay quay.</li> \t<li>Tay quay giu?p công viê?c thay dây ?a?n tr?? nên dê? da?ng, ??n gia?n h?n. Ngoa?i ra tay quay co?n giu?p ba?n nhô? chô?t phi?m mô?t ca?ch thuâ?n tiê?n.</li> \t<li>Sa?n phâ?m ????c pha?t triê?n d??a trên nh??ng ?u ?iê?m cu?a ca?c loa?i dâ?u lau Dunlop cho ra ???i mô?t sa?n phâ?m hoa?n chi?nh cu?a do?ng dâ?u lau.</li> \t<li>T??ng ke?m pick Alice tiê?n du?ng.</li> </ul> ",,,taxable,,1,,,,,,,,,,113.000 ?,200.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo?-Dau-l.jpg,,,,,,,,,
,simple,,4 Band EQ 7545 Piezo Preamp Amplifier Equalizer Tuner for Acoustic Guitar Comp - intl,1,,visible,,,,,taxable,,1,,,,,,,,,,150.400 ?,319.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/4-Band-EQ-.jpg,,,,,,,,,
,simple,,Dây ?àn guitar classic Alice AC130,1,,visible,,"Clear Nylon<br /> \tNylon Core<br /> \tSilver-Plated Copper Wound   \t   <table border=\""1\"" cellpadding=\""0\"" cellspacing=\""0\"" width=\""100%\""> \t<tbody> \t\t<tr> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\tAC130-N</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\tinch</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\tmm</td> \t\t</tr> \t\t<tr> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\tE-lst Clear Nylon</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t.028</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t0.71</td> \t\t</tr> \t\t<tr> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\tB-2nd Clear Nylon</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t.032</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t0.81</td> \t\t</tr> \t\t<tr> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\tG-3rd Clear Nylon</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t.040</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t1.02</td> \t\t</tr> \t\t<tr> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\tD-4th Silver-Plated Copper Wound</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t.030</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t0.76</td> \t\t</tr> \t\t<tr> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\tA-5th Silver-Plated Copper Wound</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t.035</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t0.89</td> \t\t</tr> \t\t<tr> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\tE-6th Silver-Plated Copper Wound</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t.043</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t1.09</td> \t\t</tr> \t</tbody> </table>   \t    \t \t\t<table border=\""1\"" cellpadding=\""0\"" cellspacing=\""0\"" width=\""100%\""><tbody><tr> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\tAC130-H</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\tinch</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\tmm</td> \t\t</tr> \t\t<tr> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\tE-lst Clear Nylon</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t.0285</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t0.72</td> \t\t</tr> \t\t<tr> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\tB-2nd Clear Nylon</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t.0325</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t0.83</td> \t\t</tr> \t\t<tr> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\tG-3rd Clear Nylon</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t.041</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t1.04</td> \t\t</tr> \t\t<tr> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\tD-4th Silver-Plated Copper Wound</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t.030</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t0.76</td> \t\t</tr> \t\t<tr> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\tA-5th Silver-Plated Copper Wound</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t.036</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t0.91</td> \t\t</tr> \t\t<tr> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\tE-6th Silver-Plated Copper Wound</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t.044</td> \t\t\t<td style=\""text-align: center;;\""> \t\t\t\t1.12</td></tr></tbody></table>",,,taxable,,1,,,,,,,,,,105.000 ?,180.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-dan-gu.jpg,,,,,,,,,
,simple,,"Combo 3 móng g?y dày 0.5mm 0.7mm 1.0mm D&#x27;Addario Pick 2DRD1 2DYL3 2DBU5 (Cho ?àn Guitar, Ukulele, Mandolin, Nguy?t...)",1,,visible,," "",""model"":{""@type"":""ProductModel"",""name"":""D'Addario Pick""},""sku"":""DA475MEAA43093VNAMZ-7372629"",""category"":""Truy?n thông, Âm nh?c & Sách > Nh?c c? > Ph? ki?n âm nh?c > Ph? ki?n chung",,,taxable,,1,,,,,,,,,,48.500 ?,90.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Combo-3-mo.jpg,,,,,,,,,
,simple,,B? Dây ?àn Guitar Classic D&#x27;Addario EJ49,1,,visible,, ,,,taxable,,1,,,,,,,,,,215.000 ?,269.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo-Day-Dan.jpg,,,,,,,,,
,simple,,COMBO DÂY ?EO GUITAR &amp; 2 CH?T GÀI/DV90,1,,visible,, ,,,taxable,,1,,,,,,,,,,59.000 ?,95.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/COMBO-DAY-.jpg,,,,,,,,,
,simple,,X??ng r?ng Nón ??u Lâu Ch?i ?àn Guitar Mexico H?nh Phúc Ngày Ch?t Hình Minh H?a Hình B?u D?c Trang ?i?m Nh? G?n G??ng B? Túi Di ??ng D? Th??ng bàn Tay nh? G??ng Quà T?ng-qu?c t?,1,,visible,," "",""model"":{""@type"":""ProductModel"",""name"":""sku00159038f12406""},""sku"":""NO128HBAAIV3PEVNAMZ-39696949"",""category"":""Ch?m sóc s?c kh?e & Làm ??p > Trang ?i?m > Ph? ki?n trang ?i?m > G??ng trang ?i?m",,,taxable,,1,,,,,,,,,,429.000 ?,477.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Xuong-rong.jpg,,,,,,,,,
,simple,,Dây ?àn guitar acoustic Alice Strings-A406,1,,visible,," Alice; m?t th??ng hi?u n?i ti?ng, các s?n ph?m guitar nói chung và dây guitar nói riêng ??u ???c s?n xu?t theo quy trình công ngh? tiên ti?n, cho ra m?t s?n ph?m ch?t l??ng t?t nh?t. Ph?i nói các s?n ph?m c?a Gibson ??u tr?i qua quá trình ki?m tra g?t gao tr??c khi tung ra th? tr??ng vì th? các b?n yên tâm khi s? d?ng dây ?àn c?a th??ng hi?u này.    Ch?t li?u dây ???c làm t? thép, có ?? c?ng giãn t?t, mang l?i cho b?n giai ?i?u m?nh m?, ?m áp và ?n ??nh.    Thông s? k? thu?t ???c in rõ trên bao bì "",""model"":{""@type"":""ProductModel"",""name"":""Dây guitar""},""sku"":""200044930_VNAMZ-250075074"",""category"":""Truy?n thông, Âm nh?c & Sách > Nh?c c? > Ghi-ta > Ph? ki?n ghi-ta & bass",,,taxable,,1,,,,,,,,,,25.550 ?,50.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-dan-gu.jpg,,,,,,,,,
,simple,,X??ng r?ng Nón ??u Lâu Ch?i ?àn Guitar Mexico H?nh Phúc Ngày Ch?t Hình Minh H?a C? ?i?n C?c Tr?ng G?m Chén G?m T?ng cà Phê s?a Có Tay C?m 350 ml-qu?c t?,1,,visible,," "",""model"":{""@type"":""ProductModel"",""name"":""sku00159758f12406""},""sku"":""NO128HLAAITGUQVNAMZ-39594037"",""category"":""B?p & Phòng ?n > ?? dùng u?ng n??c > Tách, C?c & D?a ??ng",,,taxable,,1,,,,,,,,,,583.000 ?,648.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Xuong-rong.jpg,,,,,,,,,
,simple,,Dây ?àn Guitar Acoustic Alice AW436,1,,visible,,"- Dùng cho guitar acoustic <br />  - Bao ??ng b?ng plastic<br /><br /> <table border=\""1\"" cellpadding=\""0\"" cellspacing=\""0\""><tbody><tr><td><p style=\""text-align: center;\""><strong>AW436-SL</strong>  </td> <td> <p style=\""text-align: center;\""><strong>i",,,taxable,,1,,,,,,,,,,108.000 ?,180.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-Dan-Gu.jpg,,,,,,,,,
,simple,,Capo k?p ?àn guitar k?t h?p lên dây c?c chính xác,1,,visible,," làm b?ng h?p kim, m?nh m? và b?n.<br /> TCapo20 không ch? là m?t chuyên nghi?p capo mà còn là m?t chuyên nghi?p tuner.<br /> Tuner v?i ?? nh?y cao, chính xác h?n, chính xác, thu?n ti?n và nhanh chóng.<br /> khi các l?u ý tên hi?n th? trên màn hình ? l?i gi?ng nh? âm thanh t? nh?c c? c?a b?n, và ?? chính xác ?i?m thanh ??     <a href=\""https://vn-live.slatic.net/v2/resize/products/101490181-25df5b0004a795ecd2c31c51da526816.jpg?boost=1\"" rel=\""nofollow\""><img src=\""https://vn-live.slatic.net/v2/resize/products/101490181-25df5b0004a795ecd2c31c51da526816.jpg\"" /></a>         <a href=\""https://vn-live.slatic.net/v2/resize/products/101490181-001d6457bbb815a4ac589ae100cede7e.jpg?boost=1\"" rel=\""nofollow\""><img src=\""https://vn-live.slatic.net/v2/resize/products/101490181-001d6457bbb815a4ac589ae100cede7e.jpg\"" /></a>         <a href=\""https://vn-live.slatic.net/v2/resize/products/101490181-addfae0ed1dfecae532cdf6f435fcc76.jpg?boost=1\"" rel=\""nofollow\""><img src=\""https://vn-live.slatic.net/v2/resize/products/101490181-addfae0ed1dfecae532cdf6f435fcc76.jpg\"" /></a>  "",""model"":{""@type"":""ProductModel"",""name"":""Capo k?p ?àn guitar k?t h?p lên dây c?c chính xác""},""sku"":""OE680MEAABQVITVNAMZ-23778679"",""category"":""Truy?n thông, Âm nh?c & Sách > Nh?c c? > Ph? ki?n âm nh?c > Ph? ki?n Ghi-ta & Bass",,,taxable,,1,,,,,,,,,,166.000 ?,377.815 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Capo-kep-d.jpg,,,,,,,,,
,simple,,Dây l? guitar ( Dây s? 6),1,,visible,,,,,taxable,,1,,,,,,,,,,10.000 ?,15.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-le-gui.jpg,,,,,,,,,
,simple,,Dây guitar classic D&#x27;addario EJ27N,1,,visible,,"D'Addario là nhà s?n xu?t dây ?àn l?n nh?t th? gi?i. Là ng??i b?n ??ng  hành c?a nhi?u ngh? s? guitar hàng ??u. B?t k? b?n ch?i v?i phong cách  nào, dây ?àn D'Addario luôn là s? l?a ch?n hoàn h?o cho cây ?àn Classic  Guitar c?a b?n.      <br /><br />D'Addario Pro-Arte là lo?i dây Nylon ph? bi?n nh?t trên th? gi?i c?a  hãng D'Addario. Các dây Treble ???c s?p x?p theo m?t máy laser ?i?u  khi?n trên máy tính, th?c hi?n ?o ???ng kính và ?? c?ng, ??m b?o các dây  Treble có ?? chính xác cao, ?úng âm. Các dây Bass ???c qu?n b?ng ??ng  m? b?c trên lõi Nylon cho giai ?i?u ?m áp và ??ng b?.   Ngoài ra bao bì thân thi?n v?i môi tr??ng.",,,taxable,,1,,,,,,,,,,145.000 ?,281.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-guitar.jpg,,,,,,,,,
,simple,,Aukey Nóng 1x Dây ?eo ?àn Guitar W/3 Pick Gi? Da ??u ?a N?ng ?en H?u Ích,1,,visible,,,,,taxable,,1,,,,,,,,,,95.000 ?,212.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Aukey-Nong.jpg,,,,,,,,,
,simple,,Bô? máy Lên Dây ?àn Guitar Tuner ET-33 cao câ?p + pick Alice (co? pin),1,,visible,,"<ul> \t<li>Tuner ????c hâ?u hê?t ng???i ch?i guitar l??a cho?n b??i ?ô? bê?n va? ti?nh thâ?m my? cu?a no?.</li> \t<li>Hê? ?iê?n t?? da?i âm tâ?n guitar, ukulele nha?y giu?p lên dây chi?nh xa?c.</li> \t<li>Ti?nh n?ng xoay 360 ??,màn hình ro? ne?t.</li> \t<li>Nhiê?u chê? ?ô? (mode) cho ng???i du?ng l??a cho?n. Bao gô?m: Chromatic (C)- Bass (B)- Guitar (G)- Ukulele (U) và Violin (V).</li> \t<li>Thiê?t kê? ??n gia?n, dê? s?? du?ng, ta?o ?iê?m nhâ?n cho cây ?a?n cu?a ba?n.</li> \t<li>Ke?m pin CR2032</li> </ul> ",,,taxable,,1,,,,,,,,,,84.500 ?,140.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo?-may-L.jpg,,,,,,,,,
,simple,,"Combo 3 móng g?y dày 0.5mm D&#x27;Addario Pick chính hãng 2DRD1 (Cho ?àn Guitar, Ukulele, Mandolin, Nguy?t...)",1,,visible,, ,,,taxable,,1,,,,,,,,,,43.000 ?,59.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Combo-3-mo.jpg,,,,,,,,,
,simple,,Xu th? Mua 6 Dây ?àn Acoustic Guitar B?y S?c C?u v?ng - qt?  ,1,,visible,," "",""model"":{""@type"":""ProductModel"",""name"":""Xu th? Mua 6 Dây ?àn Acoustic Guitar B?y S?c C?u v?ng - qt?  ""},""sku"":""OE680MEAAD749QVNAMZ-27196976"",""category"":""Truy?n thông, Âm nh?c & Sách > Nh?c c? > Ph? ki?n âm nh?c > Ph? ki?n Ghi-ta & Bass",,,taxable,,1,,,,,,,,,,49.000 ?,140.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Xu-the-Mua.jpg,,,,,,,,,
,simple,,B? Dây ?àn cao câ?p Elixir Acoustic Guitar Strings 16052 (c?? 12) + pick Alice,1,,visible,,"<ul> \t<li>Elixir la? loa?i dây ?a?n cao câ?p nhâ?t, ????c nhiê?u tay ch?i guitar chuyên nghiê?p ?a du?ng vi? ?ô? bê? va? âm thanh cu?a no?.</li> \t<li>L??p nanoweb phu? trên bê? m??t dây không bi? bong tro?c khi ch?i, gi?? cho dây không bi? gi? va? ba?o vê? âm thanh.</li> \t<li>Elixir cho c?m giác ch?i dây m?m m?i, m?n tay, âm thanh ?m và sáng, l?p ph? Nanoweb r?t m?ng khi?n ng??i ch?i th?y gi?ng nh? ?ang ch?i dây thông th??ng.</li> \t<li>Bô? dây se? nâng tâ?m ???ng câ?p âm thanh cu?a cây guitar ba?n ?ang s?? h??u.</li> \t<li>Elixir là m?t th??ng hi?u dây ?àn n?i ti?ng và c?ng n?m trong phân khúc cao c?p. Nh? l?p ph? ch?ng g? theo công ngh? r?t riêng c?a hãng mà dây Elixir r?t khó b? g? sét theo th?i gian, chính vì v?y mà giúp b? dây b?n h?n c?ng nh? gi? ???c âm thanh lâu h?n r?t nhi?u so v?i nh?ng dòng dây khác trên th? tr??ng.</li> \t<li>Ghe? th?m Elixir vn ?ê? tham kha?o thêm ca?c do?ng dây ?a?n Guitar Acoustic kha?c cu?a Elixir:</li> \t<li>B? Dây ?àn cao câ?p Elixir Acoustic Guitar Strings 11002 (c?? 10)</li> \t<li>B? Dây ?àn cao câ?p Elixir Acoustic Guitar Strings 11027 (c?? 11)</li> \t<li>B? Dây ?àn cao câ?p Elixir Acoustic Guitar Strings 11052 (c?? 12)</li> \t<li>B? Dây ?àn cao câ?p Elixir Acoustic Guitar Strings 16002 (c?? 10)</li> \t<li>B? Dây ?àn cao câ?p Elixir Acoustic Guitar Strings 16027 (c?? 11)</li> \t<li>B? Dây ?àn cao câ?p Elixir Acoustic Guitar Strings 16052 (c?? 12)</li> \t<li>B? Dây ?àn cao câ?p Elixir Electric Guitar Strings 12002 (Guitar ?iê?n)</li> </ul> ",,,taxable,,1,,,,,,,,,,319.000 ?,450.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo-Day-Dan.jpg,,,,,,,,,
,simple,,Dây ?àn classic,1,,visible,,"Dây dùng b?n, t?t",,,taxable,,1,,,,,,,,,,29.000 ?,102.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-dan-cl.jpg,,,,,,,,,
,simple,,Dây ?àn Guitar Classic Alice A106,1,,visible,, ,,,taxable,,1,,,,,,,,,,29.000 ?,60.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-dan-Gu.jpg,,,,,,,,,
,simple,,B? Dây ?àn Guitar Acoustic C? 10 D&#x27;Addario EJ10 (Hãng phân ph?i chính th?c - 80/20 Bronze Strings - Cam k?t 100% chính hãng USA),1,,visible,," <strong>Dây Guitar Acoustic - D&#39;Addario EJ10 là dòng s?n ph?m dây ??ng (Bronze) c?a hãng D&#39;Addario (M?), kích c? 10-47, ?ây là m?u acoustic có kích c? nh? nh?t c?a hãng, lo?i Extra Light, thi?t k? dành cho ng??i ch?i là nh?ng ng??i m?i t?p <em>(beginner)</em> ho?c ng??i ch?i yêu thích dây có ?? c?ng nh?, d? b?m và d? bend dây.</strong>    Dây ??ng (Bronze Acoustic Guitar Strings) còn ???c g?i là dây 80/20 v?i ý ngh?a t? l? ??ng chi?m 80% thành ph?n c?u t?o t?ng s?i dây (20% còn l?i là k?m ho?c thi?c), ?ây chính là m?u dây kim lo?i ??u tiên thi?t k? dành cho ?àn Acoustic. Vào nh?ng n?m 1930, John D&#39;Addario Sr. và John D&#39;Angelico l?a ch?n dây ??ng cho m?t k? ho?ch phát tri?n th??ng hi?u D&#39;Addario quy mô và b?n v?ng, chúng ngay l?p t?c tr? nên ph? bi?n, ???c ghi nh?n là có ch?t âm sâu & rõ ti?ng, ngoài ra chúng còn nh?n ???c nhi?u tình c?m t? nh?ng ng??i ch?i yêu thích các thi?t k? truy?n th?ng v?i b? dày l?ch s? lâu dài.    Dây ??ng c?a D&#39;Addario luôn có lõi dây làm b?ng thép pha carbon, hình l?c giác, ch? tác b?ng công ngh? hi?n ??i, ?? b?n cao, bao bì thân thi?n v?i môi tr??ng. <em>.</em>  ",,,taxable,,1,,,,,,,,,,135.000 ?,160.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo-Day-Dan.jpg,,,,,,,,,
